"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
22,47.1,47.1,52.9,"Benken ZH","Benken (ZH)","Benken ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Benken ZH: 52,9 Prozent haben die Vorlage abgelehnt.",,
23,43.6,43.6,56.4,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Berg am Irchel hat den Klimaschutzartikel in der Kantonsverfassung mit 56,4 Prozent abgelehnt.",,
24,54.2,54.2,45.8,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","54,2 Prozent der Stimmbürgerinnen und Stimmbürger von Buch am Irchel haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
25,63.2,63.2,36.8,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","63,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
26,53.3,53.3,46.7,"Dorf ZH","Dorf (ZH)","Dorf ZH","53,3 Prozent der Stimmbürgerinnen und Stimmbürger von Dorf haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
27,60.3,60.3,39.7,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Feuerthalen hat den Klimaschutzartikel in der Kantonsverfassung mit 60,3 Prozent angenommen.",,
28,52.6,52.6,47.4,"Flaach ZH","Flaach (ZH)","Flaach ZH","Flaach hat den Klimaschutzartikel in der Kantonsverfassung mit 52,6 Prozent angenommen.",,
29,67.7,67.7,32.3,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Flurlingen hat den Klimaschutzartikel in der Kantonsverfassung mit 67,7 Prozent angenommen.",,
30,64.6,64.6,35.4,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Mit 64,6 Prozent Ja hat sich Andelfingen für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
31,57.3,57.3,42.7,"Henggart ZH","Henggart (ZH)","Henggart ZH","Henggart hat den Klimaschutzartikel in der Kantonsverfassung mit 57,3 Prozent angenommen.",,
32,51.9,51.9,48.1,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","51,9 Prozent der Stimmbürgerinnen und Stimmbürger von Humlikon haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
33,53.5,53.5,46.5,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Mit 53,5 Prozent Ja hat sich Kleinandelfingen für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
34,56.9,56.9,43.1,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Laufen-Uhwiesen hat den Klimaschutzartikel in der Kantonsverfassung mit 56,9 Prozent angenommen.",,
35,47.4,47.4,52.6,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Marthalen: 52,6 Prozent haben die Vorlage abgelehnt.",,
37,58.4,58.4,41.6,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Mit 58,4 Prozent Ja hat sich Ossingen für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
39,48,48,52,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Thalheim an der Thur hat den Klimaschutzartikel in der Kantonsverfassung mit 52 Prozent abgelehnt.",,
40,47.3,47.3,52.7,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Keine Mehrheit für den Klimaschutzartikel in der Kantonsverfassung in Trüllikon. 52,7 Prozent haben die Vorlage verworfen.",,
41,41.1,41.1,58.9,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Keine Mehrheit für den Klimaschutzartikel in der Kantonsverfassung in Truttikon. 58,9 Prozent haben die Vorlage verworfen.",,
43,48.3,48.3,51.7,"Volken ZH","Volken (ZH)","Volken ZH","Volken hat den Klimaschutzartikel in der Kantonsverfassung mit 51,7 Prozent abgelehnt.",,
51,62.8,62.8,37.2,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","62,8 Prozent der Stimmbürgerinnen und Stimmbürger von Bachenbülach haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
52,62.5,62.5,37.5,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","62,5 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,50,0,0,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
55,50,0,0,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
56,58.8,58.8,41.2,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach hat den Klimaschutzartikel in der Kantonsverfassung mit 58,8 Prozent angenommen.",,
57,56.4,56.4,43.6,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 56,4 Prozent Ja hat sich Freienstein-Teufen für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
58,50,0,0,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
59,54.1,54.1,45.9,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
60,43.9,43.9,56.1,"Höri ZH","Höri (ZH)","Höri ZH","Keine Mehrheit für den Klimaschutzartikel in der Kantonsverfassung in Höri. 56,1 Prozent haben die Vorlage verworfen.",,
61,55.3,55.3,44.7,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","55,3 Prozent der Stimmbürgerinnen und Stimmbürger von Hüntwangen haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
62,59.3,59.3,40.7,"Kloten ZH","Kloten (ZH)","Kloten ZH","Mit 59,3 Prozent Ja hat sich Kloten für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
63,55,55,45,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,44.4,44.4,55.6,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Oberembrach: 55,6 Prozent haben die Vorlage abgelehnt.",,
66,50,0,0,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
67,57,57,43,"Rafz ZH","Rafz (ZH)","Rafz ZH","57 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
68,58,58,42,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Rorbas hat den Klimaschutzartikel in der Kantonsverfassung mit 58 Prozent angenommen.",,
69,64.9,64.9,35.1,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Wallisellen hat den Klimaschutzartikel in der Kantonsverfassung mit 64,9 Prozent angenommen.",,
70,52.6,52.6,47.4,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","52,6 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
71,51.6,51.6,48.4,"Wil ZH","Wil (ZH)","Wil ZH ZH","51,6 Prozent der Stimmbürgerinnen und Stimmbürger von Wil ZH haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
72,57.3,57.3,42.7,"Winkel ZH","Winkel (ZH)","Winkel ZH","Winkel hat den Klimaschutzartikel in der Kantonsverfassung mit 57,3 Prozent angenommen.",,
81,46.1,46.1,53.9,"Bachs ZH","Bachs (ZH)","Bachs ZH","Keine Mehrheit für den Klimaschutzartikel in der Kantonsverfassung in Bachs. 53,9 Prozent haben die Vorlage verworfen.",,
82,59.7,59.7,40.3,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Boppelsen hat den Klimaschutzartikel in der Kantonsverfassung mit 59,7 Prozent angenommen.",,
83,57,57,43,"Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH hat den Klimaschutzartikel in der Kantonsverfassung mit 57 Prozent angenommen.",,
84,51.2,51.2,48.8,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Mit 51,2 Prozent Ja hat sich Dällikon für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
85,58.6,58.6,41.4,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Dänikon hat den Klimaschutzartikel in der Kantonsverfassung mit 58,6 Prozent angenommen.",,
86,58.8,58.8,41.2,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","58,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
87,49.6,49.6,50.4,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Hüttikon: 50,4 Prozent haben die Vorlage abgelehnt.",,
88,50,0,0,"Neerach ZH","Neerach (ZH)","Neerach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
89,50,0,0,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
90,55.9,55.9,44.1,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Mit 55,9 Prozent Ja hat sich Niederhasli für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
91,62.3,62.3,37.7,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Niederweningen hat den Klimaschutzartikel in der Kantonsverfassung mit 62,3 Prozent angenommen.",,
92,50.8,50.8,49.2,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","Mit 50,8 Prozent Ja hat sich Oberglatt für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
93,51.3,51.3,48.7,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","Oberweningen hat den Klimaschutzartikel in der Kantonsverfassung mit 51,3 Prozent angenommen.",,
94,60,60,40,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Mit 60 Prozent Ja hat sich Otelfingen für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
95,50,0,0,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
96,57,57,43,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","57 Prozent der Stimmbürgerinnen und Stimmbürger von Regensdorf haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
97,50,0,0,"Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
98,48,48,52,"Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Schleinikon: 52 Prozent haben die Vorlage abgelehnt.",,
99,49.1,49.1,50.9,"Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","Schöfflisdorf hat den Klimaschutzartikel in der Kantonsverfassung mit 50,9 Prozent abgelehnt.",,
100,49.5,49.5,50.5,"Stadel ZH","Stadel (ZH)","Stadel ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Stadel: 50,5 Prozent haben die Vorlage abgelehnt.",,
101,56.6,56.6,43.4,"Steinmaur ZH","Steinmaur (ZH)","Steinmaur ZH","Steinmaur hat den Klimaschutzartikel in der Kantonsverfassung mit 56,6 Prozent angenommen.",,
102,47.5,47.5,52.5,"Weiach ZH","Weiach (ZH)","Weiach ZH","Keine Mehrheit für den Klimaschutzartikel in der Kantonsverfassung in Weiach. 52,5 Prozent haben die Vorlage verworfen.",,
111,50,0,0,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
112,59.3,59.3,40.7,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Mit 59,3 Prozent Ja hat sich Bubikon für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
113,57.3,57.3,42.7,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","Dürnten hat den Klimaschutzartikel in der Kantonsverfassung mit 57,3 Prozent angenommen.",,
114,39.8,39.8,60.2,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Fischenthal: 60,2 Prozent haben die Vorlage abgelehnt.",,
115,55.6,55.6,44.4,"Gossau ZH","Gossau (ZH)","Gossau ZH","55,6 Prozent der Stimmbürgerinnen und Stimmbürger von Gossau ZH haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
116,50,0,0,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
117,50,0,0,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
118,50,0,0,"Rüti ZH","Rüti (ZH)","Rüti ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
119,50,0,0,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
120,57.3,57.3,42.7,"Wald ZH","Wald (ZH)","Wald ZH","Wald ZH hat den Klimaschutzartikel in der Kantonsverfassung mit 57,3 Prozent angenommen.",,
121,63.2,63.2,36.8,"Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","63,2 Prozent der Stimmbürgerinnen und Stimmbürger von Wetzikon ZH haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
131,50,0,0,"Adliswil ZH","Adliswil (ZH)","Adliswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
135,50,0,0,"Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
136,50,0,0,"Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
137,50,0,0,"Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
138,50,0,0,"Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
139,50,0,0,"Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
141,50,0,0,"Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
151,50,0,0,"Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
152,50,0,0,"Herrliberg ZH","Herrliberg (ZH)","Herrliberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
153,50,0,0,"Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
154,50,0,0,"Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
155,50,0,0,"Männedorf ZH","Männedorf (ZH)","Männedorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
156,50,0,0,"Meilen ZH","Meilen (ZH)","Meilen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
157,55,55,45,"Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See ZH","Oetwil am See hat den Klimaschutzartikel in der Kantonsverfassung mit 55 Prozent angenommen.",,
158,50,0,0,"Stäfa ZH","Stäfa (ZH)","Stäfa ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
159,50,0,0,"Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
160,50,0,0,"Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
161,50,0,0,"Zollikon ZH","Zollikon (ZH)","Zollikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
172,60.3,60.3,39.7,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","Fehraltorf hat den Klimaschutzartikel in der Kantonsverfassung mit 60,3 Prozent angenommen.",,
173,56.6,56.6,43.4,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","56,6 Prozent der Stimmbürgerinnen und Stimmbürger von Hittnau haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
176,57.5,57.5,42.5,"Lindau ZH","Lindau (ZH)","Lindau ZH","Mit 57,5 Prozent Ja hat sich Lindau für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
177,65,65,35,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Pfäffikon hat den Klimaschutzartikel in der Kantonsverfassung mit 65 Prozent angenommen.",,
178,55.3,55.3,44.7,"Russikon ZH","Russikon (ZH)","Russikon ZH","Mit 55,3 Prozent Ja hat sich Russikon für den Klimaschutzartikel in der Kantonsverfassung ausgesprochen.",,
180,55.2,55.2,44.8,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","Weisslingen hat den Klimaschutzartikel in der Kantonsverfassung mit 55,2 Prozent angenommen.",,
181,50,0,0,"Wila ZH","Wila (ZH)","Wila ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
182,49.6,49.6,50.4,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Nein zum Klimaschutzartikel in der Kantonsverfassung in Wildberg: 50,4 Prozent haben die Vorlage abgelehnt.",,
191,50,0,0,"Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
192,50,0,0,"Egg ZH","Egg (ZH)","Egg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
193,64.8,64.8,35.2,"Fällanden ZH","Fällanden (ZH)","Fällanden ZH","64,8 Prozent der Stimmbürgerinnen und Stimmbürger von Fällanden haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
194,50,0,0,"Greifensee ZH","Greifensee (ZH)","Greifensee ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
195,50,0,0,"Maur ZH","Maur (ZH)","Maur ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
196,50,0,0,"Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
197,66.5,66.5,33.5,"Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","66,5 Prozent der Stimmbürgerinnen und Stimmbürger von Schwerzenbach haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
198,50,0,0,"Uster ZH","Uster (ZH)","Uster ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
199,58.3,58.3,41.7,"Volketswil ZH","Volketswil (ZH)","Volketswil ZH","58,3 Prozent der Stimmbürgerinnen und Stimmbürger von Volketswil haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
200,50,0,0,"Wangen-Brüttisellen ZH","Wangen-Brüttisellen (ZH)","Wangen-Brüttisellen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
211,44.4,44.4,55.6,"Altikon ZH","Altikon (ZH)","Altikon ZH","Keine Mehrheit für den Klimaschutzartikel in der Kantonsverfassung in Altikon. 55,6 Prozent haben die Vorlage verworfen.",,
213,59.1,59.1,40.9,"Brütten ZH","Brütten (ZH)","Brütten ZH","Brütten hat den Klimaschutzartikel in der Kantonsverfassung mit 59,1 Prozent angenommen.",,
214,52.8,52.8,47.2,"Dägerlen ZH","Dägerlen (ZH)","Dägerlen ZH","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dägerlen haben dem Klimaschutzartikel in der Kantonsverfassung zugestimmt.",,
