"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3032,34.9,34.9,65.1,"Heiden AR","Heiden (AR)","Heiden AR","Nein zum höheren Frontex-Beitrag in Heiden: Mit 9'784 Nein- zu 5'239 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 65,1 Prozent. Heiden hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex échoue à Heiden avec 65,1 pour cent de non. Heiden a rejeté la modification de la loi, tout comme son canton.","A Heiden i cittadini hanno respinto, con il 65,1 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Heiden bocciando la legge si è espresso come il suo cantone."
3033,39.1,39.1,60.9,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","In Lutzenberg hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 60,9 Prozent verworfen. Lutzenberg hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Lutzenberg, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 60,9 pour cent de non. Lutzenberg a rejeté la modification de la loi, tout comme son canton.","Con il 60,9 percento di ""no"", i cittadini del comune di Lutzenberg hanno respinto la maggiore partecipazione a Frontex. Il comune di Lutzenberg bocciando la legge si è espresso come il suo cantone."
3034,96.7,96.7,3.3,"Rehetobel AR","Rehetobel (AR)","Rehetobel AR","In Rehetobel hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 96,7 Prozent angenommen. Rehetobel hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Ausserrhoden.","A Rehetobel, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 96,7 pour cent de oui. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Extérieures a été obtenu à Rehetobel.","I cittadini di Rehetobel si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 96,7 percento dei voti. Rehetobel ha così ottenuto la più alta percentuale di ""sì"" nel canton Appenzello Esterno."
3035,7.9,7.9,92.1,"Reute AR","Reute (AR)","Reute AR","Nein zum höheren Frontex-Beitrag in Reute AR. Die Gemeinde hat die Vorlage mit 92,1 Prozent abgelehnt. Reute AR hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","A Reute (AR), les habitants disent non à 92,1 pour cent au renforcement de la participation de la Suisse à Frontex. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Reute (AR).","I cittadini di Reute AR si sono espressi contro la maggiore partecipazione a Frontex. Il testo è stato respinto con il 92,1 percento dei voti. Reute AR ha così ottenuto la più alta percentuale di ""no"" nel canton Appenzello Esterno."
3036,25.4,25.4,74.6,"Wald AR","Wald (AR)","Wald AR","Keine Mehrheit für den höheren Frontex-Beitrag in Wald AR: Mit 7'865 Nein-Stimmen zu 2'676 Ja-Stimmen oder 74,6 Prozent hat die Gemeinde die Vorlage verworfen. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à 74,6 pour cent au renforcement de la participation de la Suisse à Frontex à Wald (AR). Wald (AR) a rejeté la modification de la loi, tout comme son canton.","Da Wald AR è arrivato un ""no"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno bocciato il testo con il 74,6 percento dei voti. Il comune di Wald AR bocciando la legge si è espresso come il suo cantone."
3037,64,64,36,"Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","Die Gemeinde Walzenhausen hat den höheren Frontex-Beitrag mit 64 Prozent angenommen. Walzenhausen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Walzenhausen, les habitants disent oui à 64 pour cent au renforcement de la participation de la Suisse à Frontex. Walzenhausen a approuvé la modification de la loi, contrairement à son canton.","Nel comune di Walzenhausen la maggiore partecipazione a Frontex è stata approvata con il 64 percento dei voti. Il comune di Walzenhausen approvando la legge è andato controcorrente rispetto al suo cantone."
3038,52.8,52.8,47.2,"Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Wolfhalden haben einem höheren Frontex-Beitrag zugestimmt. Wolfhalden hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les électeurs de Wolfhalden valident le renforcement de la participation de la Suisse à Frontex avec 52,8 pour cent de oui. Wolfhalden a approuvé la modification de la loi, contrairement à son canton.","A Wolfhalden i cittadini hanno accolto, con il 52,8 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Wolfhalden approvando la legge è andato controcorrente rispetto al suo cantone."
3101,41.7,41.7,58.3,"Appenzell AI","Appenzell (AI)","Appenzello AI","58,3 Prozent der Stimmbürgerinnen und Stimmbürger von Appenzell sagen Nein zum höheren Frontex-Beitrag. Appenzell hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","Les habitants d'Appenzell s'opposent au renforcement de la participation de la Suisse à Frontex avec 58,3 pour cent de non. Appenzell a rejeté la modification de la loi, contrairement à son canton.","No a una maggiore partecipazione a Frontex nel comune di Appenzello: i cittadini hanno bocciato il testo con il 58,3 percento dei voti. Il comune di Appenzello respingendo la legge è andato controcorrente rispetto al suo cantone."
3102,29.3,29.3,70.7,"Gonten AI","Gonten (AI)","Gonten AI","Keine Mehrheit für den höheren Frontex-Beitrag in Gonten: Mit 4'509 Nein-Stimmen zu 1'872 Ja-Stimmen oder 70,7 Prozent hat die Gemeinde die Vorlage verworfen. Gonten hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","C'est non à 70,7 pour cent au renforcement de la participation de la Suisse à Frontex à Gonten. Gonten a rejeté la modification de la loi, contrairement à son canton.","Da Gonten è arrivato un ""no"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno bocciato il testo con il 70,7 percento dei voti. Il comune di Gonten respingendo la legge è andato controcorrente rispetto al suo cantone."
3104,53.2,53.2,46.8,"Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","In Schlatt-Haslen hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 53,2 Prozent angenommen. Schlatt-Haslen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Innerrhoden.","A Schlatt-Haslen, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 53,2 pour cent de oui. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schlatt-Haslen.","I cittadini di Schlatt-Haslen si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 53,2 percento dei voti. Schlatt-Haslen ha così ottenuto la più alta percentuale di ""sì"" nel canton Appenzello Interno."
3111,30.6,30.6,69.4,"Oberegg AI","Oberegg (AI)","Oberegg AI","In Oberegg hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 69,4 Prozent verworfen. Oberegg hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","A Oberegg, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 69,4 pour cent de non. Oberegg a rejeté la modification de la loi, contrairement à son canton.","Con il 69,4 percento di ""no"", i cittadini del comune di Oberegg hanno respinto la maggiore partecipazione a Frontex. Il comune di Oberegg respingendo la legge è andato controcorrente rispetto al suo cantone."
3112,17.8,17.8,82.2,"Schwende-Rüti AI","Schwende-Rüti (AI)","Schwende-Rüti AI","Schwende-Rüti hat den höheren Frontex-Beitrag mit 82,2 Prozent abgelehnt. Schwende-Rüti hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Schwende-Rüti avec 82,2 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schwende-Rüti.","Nel comune di Schwende-Rüti la maggiore partecipazione a Frontex è stata respinta con il 82,2 percento dei voti. Schwende-Rüti ha così ottenuto la più alta percentuale di ""no"" nel canton Appenzello Interno."
3201,49.4,49.4,50.6,"Häggenschwil SG","Häggenschwil (SG)","Häggenschwil SG","Häggenschwil hat den höheren Frontex-Beitrag mit 50,6 Prozent abgelehnt. Häggenschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Häggenschwil avec 50,6 pour cent de non. Häggenschwil a rejeté la modification de la loi, tout comme son canton.","Nel comune di Häggenschwil la maggiore partecipazione a Frontex è stata respinta con il 50,6 percento dei voti. Il comune di Häggenschwil bocciando la legge si è espresso come il suo cantone."
3202,39.9,39.9,60.1,"Muolen SG","Muolen (SG)","Muolen SG","In Muolen hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 60,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Muolen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Muolen rejettent le renforcement de la participation de la Suisse à Frontex avec 60,1 pour cent de non. Muolen a rejeté la modification de la loi, tout comme son canton.","Nel comune di Muolen la maggiore partecipazione a Frontex è stata bocciata con il 60,1 percento dei voti. Il comune di Muolen bocciando la legge si è espresso come il suo cantone."
3203,45.4,45.4,54.6,"St. Gallen SG","Saint-Gall (SG)","San Gallo SG","54,6 Prozent der Stimmbürgerinnen und Stimmbürger von St. Gallen sagen Nein zum höheren Frontex-Beitrag. St. Gallen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Saint-Gall s'opposent au renforcement de la participation de la Suisse à Frontex avec 54,6 pour cent de non. Saint-Gall a rejeté la modification de la loi, tout comme son canton.","No a una maggiore partecipazione a Frontex nel comune di San Gallo: i cittadini hanno bocciato il testo con il 54,6 percento dei voti. Il comune di San Gallo bocciando la legge si è espresso come il suo cantone."
3204,65.2,65.2,34.8,"Wittenbach SG","Wittenbach (SG)","Wittenbach SG","Ja zum höheren Frontex-Beitrag in Wittenbach. Die Gemeinde hat die Vorlage mit 65,2 Prozent der Stimmen angenommen. Wittenbach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Wittenbach avec 65,2 pour cent de oui. Wittenbach a approuvé la modification de la loi, contrairement à son canton.","Da Wittenbach è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 65,2 percento dei voti. Il comune di Wittenbach approvando la legge è andato controcorrente rispetto al suo cantone."
3211,30.4,30.4,69.6,"Berg SG","Berg (SG)","Berg SG","In Berg SG hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 69,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Berg SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Berg (SG) rejettent le renforcement de la participation de la Suisse à Frontex avec 69,6 pour cent de non. Berg (SG) a rejeté la modification de la loi, tout comme son canton.","Nel comune di Berg SG la maggiore partecipazione a Frontex è stata bocciata con il 69,6 percento dei voti. Il comune di Berg SG bocciando la legge si è espresso come il suo cantone."
3212,8.5,8.5,91.5,"Eggersriet SG","Eggersriet (SG)","Eggersriet SG","Nein zum höheren Frontex-Beitrag in Eggersriet: Mit 4'428 Nein- zu 411 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 91,5 Prozent. Eggersriet hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex échoue à Eggersriet avec 91,5 pour cent de non. Eggersriet a rejeté la modification de la loi, tout comme son canton.","A Eggersriet i cittadini hanno respinto, con il 91,5 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Eggersriet bocciando la legge si è espresso come il suo cantone."
3213,29.4,29.4,70.6,"Goldach SG","Goldach (SG)","Goldach SG","Keine Mehrheit für den höheren Frontex-Beitrag in Goldach: Mit 5'463 Nein-Stimmen zu 2'280 Ja-Stimmen oder 70,6 Prozent hat die Gemeinde die Vorlage verworfen. Goldach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","C'est non à 70,6 pour cent au renforcement de la participation de la Suisse à Frontex à Goldach. Goldach a rejeté la modification de la loi, tout comme son canton.","Da Goldach è arrivato un ""no"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno bocciato il testo con il 70,6 percento dei voti. Il comune di Goldach bocciando la legge si è espresso come il suo cantone."
3214,82,82,18,"Mörschwil SG","Mörschwil (SG)","Mörschwil SG","Ja zum höheren Frontex-Beitrag in Mörschwil: Mit 82 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Mörschwil hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants de Mörschwil approuvent le renforcement de la participation de la Suisse à Frontex avec 82 pour cent de oui. Mörschwil a approuvé la modification de la loi, contrairement à son canton.","Sì al una maggiore partecipazione a Frontex nel comune di Mörschwil: i cittadini hanno approvato il testo con il 82 percento dei voti. Il comune di Mörschwil approvando la legge è andato controcorrente rispetto al suo cantone."
3215,50.6,50.6,49.4,"Rorschach SG","Rorschach (SG)","Rorschach SG","50,6 Prozent der Abstimmenden in der Gemeinde Rorschach haben Ja gesagt zum höheren Frontex-Beitrag. Rorschach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 50,6 pour cent au renforcement de la participation de la Suisse à Frontex à Rorschach. Rorschach a approuvé la modification de la loi, contrairement à son canton.","Con il 50,6 percento di ""sì"", i cittadini del comune di Rorschach hanno accolto la maggiore partecipazione a Frontex. Il comune di Rorschach approvando la legge è andato controcorrente rispetto al suo cantone."
3216,65.3,65.3,34.7,"Rorschacherberg SG","Rorschacherberg (SG)","Rorschacherberg SG","65,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rorschacherberg haben einem höheren Frontex-Beitrag zugestimmt. Rorschacherberg hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs de Rorschacherberg valident le renforcement de la participation de la Suisse à Frontex avec 65,3 pour cent de oui. Rorschacherberg a approuvé la modification de la loi, contrairement à son canton.","A Rorschacherberg i cittadini hanno accolto, con il 65,3 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Rorschacherberg approvando la legge è andato controcorrente rispetto al suo cantone."
3217,13.9,13.9,86.1,"Steinach SG","Steinach (SG)","Steinach SG","Steinach hat den höheren Frontex-Beitrag mit 86,1 Prozent abgelehnt. Steinach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Steinach avec 86,1 pour cent de non. Steinach a rejeté la modification de la loi, tout comme son canton.","Nel comune di Steinach la maggiore partecipazione a Frontex è stata respinta con il 86,1 percento dei voti. Il comune di Steinach bocciando la legge si è espresso come il suo cantone."
3218,55.6,55.6,44.4,"Tübach SG","Tübach (SG)","Tübach SG","Ja zum höheren Frontex-Beitrag in Tübach. Die Gemeinde hat die Vorlage mit 55,6 Prozent der Stimmen angenommen. Tübach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Tübach avec 55,6 pour cent de oui. Tübach a approuvé la modification de la loi, contrairement à son canton.","Da Tübach è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 55,6 percento dei voti. Il comune di Tübach approvando la legge è andato controcorrente rispetto al suo cantone."
3219,99.3,99.3,0.7,"Untereggen SG","Untereggen (SG)","Untereggen SG","99,3 Prozent der Stimmbürgerinnen und Stimmbürger von Untereggen haben einem höheren Frontex-Beitrag zugestimmt. Untereggen hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs d'Untereggen valident le renforcement de la participation de la Suisse à Frontex avec 99,3 pour cent de oui. Untereggen a approuvé la modification de la loi, contrairement à son canton.","A Untereggen i cittadini hanno accolto, con il 99,3 percento dei voti, la maggiore partecipazione a Frontex. Il comune di Untereggen approvando la legge è andato controcorrente rispetto al suo cantone."
3231,56.4,56.4,43.6,"Au SG","Au (SG)","Au SG","In Au SG hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56,4 Prozent angenommen. Au SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Au (SG), les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 56,4 pour cent de oui. Au (SG) a approuvé la modification de la loi, contrairement à son canton.","I cittadini di Au SG si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 56,4 percento dei voti. Il comune di Au SG approvando la legge è andato controcorrente rispetto al suo cantone."
3232,75,75,25,"Balgach SG","Balgach (SG)","Balgach SG","75 Prozent der Abstimmenden in der Gemeinde Balgach haben Ja gesagt zum höheren Frontex-Beitrag. Balgach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 75 pour cent au renforcement de la participation de la Suisse à Frontex à Balgach. Balgach a approuvé la modification de la loi, contrairement à son canton.","Con il 75 percento di ""sì"", i cittadini del comune di Balgach hanno accolto la maggiore partecipazione a Frontex. Il comune di Balgach approvando la legge è andato controcorrente rispetto al suo cantone."
3233,45,45,55,"Berneck SG","Berneck (SG)","Berneck SG","Nein zum höheren Frontex-Beitrag in Berneck. Die Gemeinde hat die Vorlage mit 55 Prozent abgelehnt. Berneck hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","A Berneck, les habitants disent non à 55 pour cent au renforcement de la participation de la Suisse à Frontex. Berneck a rejeté la modification de la loi, tout comme son canton.","I cittadini di Berneck si sono espressi contro la maggiore partecipazione a Frontex. Il testo è stato respinto con il 55 percento dei voti. Il comune di Berneck bocciando la legge si è espresso come il suo cantone."
3234,24.9,24.9,75.1,"Diepoldsau SG","Diepoldsau (SG)","Diepoldsau SG","In Diepoldsau hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 75,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Diepoldsau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Diepoldsau rejettent le renforcement de la participation de la Suisse à Frontex avec 75,1 pour cent de non. Diepoldsau a rejeté la modification de la loi, tout comme son canton.","Nel comune di Diepoldsau la maggiore partecipazione a Frontex è stata bocciata con il 75,1 percento dei voti. Il comune di Diepoldsau bocciando la legge si è espresso come il suo cantone."
