"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2045,72.5,72.5,27.5,"Vallon FR","Vallon (FR)","Vallon FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Vallon. Les habitants de cette petite commune sont 66 à dire oui à ce projet. Les habitants de Vallon ont approuvé le texte, tout comme le canton.","NA NA"
2050,77.7,77.7,22.3,"Les Montets FR","Les Montets (FR)","Les Montets FR","NA NA","C'est oui à 77,7 pour cent aux Montets à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants des Montets ont approuvé le texte, tout comme le canton.","NA NA"
2051,77.4,77.4,22.6,"Delley-Portalban FR","Delley-Portalban (FR)","Delley-Portalban FR","NA NA","C'est oui à 77,4 pour cent à Delley-Portalban à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Delley-Portalban ont approuvé le texte, tout comme le canton.","NA NA"
2053,78.7,78.7,21.3,"Belmont-Broye FR","Belmont-Broye (FR)","Belmont-Broye FR","NA NA","Les habitants de Belmont-Broye ont approuvé avec 78,7 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Belmont-Broye ont approuvé le texte, tout comme le canton.","NA NA"
2054,76.3,76.3,23.7,"Estavayer FR","Estavayer (FR)","Estavayer FR","NA NA","Les habitants d'Estavayer ont approuvé avec 76,3 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants d'Estavayer ont approuvé le texte, tout comme le canton.","NA NA"
2055,81.9,81.9,18.1,"Cheyres-Châbles FR","Cheyres-Châbles (FR)","Cheyres-Châbles FR","NA NA","C'est oui à 81,9 pour cent à Cheyres-Châbles à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Cheyres-Châbles ont approuvé le texte, tout comme le canton.","NA NA"
2061,81.8,81.8,18.2,"Auboranges FR","Auboranges (FR)","Auboranges FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Auboranges. Les habitants de cette petite commune sont 45 à dire oui à ce projet. Les habitants d'Auboranges ont approuvé le texte, tout comme le canton.","NA NA"
2063,83.6,83.6,16.4,"Billens-Hennens FR","Billens-Hennens (FR)","Billens-Hennens FR","NA NA","Les habitants de Billens-Hennens ont approuvé avec 83,6 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Billens-Hennens ont approuvé le texte, tout comme le canton.","NA NA"
2066,68,68,32,"Chapelle (Glâne) FR","Chapelle (Glâne) (FR)","Chapelle (Glâne) FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Chapelle (Glâne). Les habitants de cette petite commune sont 51 à dire oui à ce projet. Les habitants de Chapelle (Glâne) ont approuvé le texte, tout comme le canton.","NA NA"
2067,86.2,86.2,13.8,"Le Châtelard FR","Le Châtelard (FR)","Le Châtelard FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe au Châtelard. Les habitants de cette petite commune sont 50 à dire oui à ce projet. Les habitants du Châtelard ont approuvé le texte, tout comme le canton.","NA NA"
2068,69,69,31,"Châtonnaye FR","Châtonnaye (FR)","Châtonnaye FR","NA NA","C'est oui à 69 pour cent à Châtonnaye à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Châtonnaye ont approuvé le texte, tout comme le canton.","NA NA"
2072,76,76,24,"Ecublens FR","Ecublens (FR)","Ecublens FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Ecublens (FR). Les habitants de cette petite commune sont 57 à dire oui à ce projet. Les habitants d'Ecublens (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2079,86.7,86.7,13.3,"Grangettes FR","Grangettes (FR)","Grangettes FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Grangettes. Les habitants de cette petite commune sont 26 à dire oui à ce projet. Les habitants de Grangettes ont approuvé le texte, tout comme le canton.","NA NA"
2086,69,69,31,"Massonnens FR","Massonnens (FR)","Massonnens FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Massonnens. Les habitants de cette petite commune sont 60 à dire oui à ce projet. Les habitants de Massonnens ont approuvé le texte, tout comme le canton.","NA NA"
2087,79.6,79.6,20.4,"Mézières FR","Mézières (FR)","Mézières FR","NA NA","C'est oui à 79,6 pour cent à Mézières (FR) à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Mézières (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2089,75,75,25,"Montet (Glâne) FR","Montet (Glâne) (FR)","Montet (Glâne) FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Montet (Glâne). Les habitants de cette petite commune sont 63 à dire oui à ce projet. Les habitants de Montet (Glâne) ont approuvé le texte, tout comme le canton.","NA NA"
2096,86.5,86.5,13.5,"Romont FR","Romont (FR)","Romont FR","NA NA","C'est oui à 86,5 pour cent à Romont (FR) à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Romont (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2097,78.2,78.2,21.8,"Rue FR","Rue (FR)","Rue FR","NA NA","Les habitants de Rue ont approuvé avec 78,2 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Rue ont approuvé le texte, tout comme le canton.","NA NA"
2099,74.4,74.4,25.6,"Siviriez FR","Siviriez (FR)","Siviriez FR","NA NA","Les habitants de Siviriez acceptent avec 74,4 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Siviriez ont approuvé le texte, tout comme le canton.","NA NA"
2102,82.6,82.6,17.4,"Ursy FR","Ursy (FR)","Ursy FR","NA NA","Les habitants d'Ursy acceptent avec 82,6 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants d'Ursy ont approuvé le texte, tout comme le canton.","NA NA"
2113,71.5,71.5,28.5,"Vuisternens-devant-Romont FR","Vuisternens-devant-Romont (FR)","Vuisternens-devant-Romont FR","NA NA","Les habitants de Vuisternens-devant-Romont ont approuvé avec 71,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Vuisternens-devant-Romont ont approuvé le texte, tout comme le canton.","NA NA"
2114,76.6,76.6,23.4,"Villorsonnens FR","Villorsonnens (FR)","Villorsonnens FR","NA NA","Les habitants de Villorsonnens ont approuvé avec 76,6 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Villorsonnens ont approuvé le texte, tout comme le canton.","NA NA"
2115,75,75,25,"Torny FR","Torny (FR)","Torny FR","NA NA","Les habitants de Torny acceptent avec 75 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Torny ont approuvé le texte, tout comme le canton.","NA NA"
2117,83.7,83.7,16.3,"Villaz FR","Villaz (FR)","Villaz FR","NA NA","Les habitants de Villaz ont approuvé avec 83,7 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Villaz ont approuvé le texte, tout comme le canton.","NA NA"
2121,72.7,72.7,27.3,"Haut-Intyamon FR","Haut-Intyamon (FR)","Haut-Intyamon FR","NA NA","Les habitants de Haut-Intyamon ont approuvé avec 72,7 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Haut-Intyamon ont approuvé le texte, tout comme le canton.","NA NA"
2122,74.6,74.6,25.4,"Pont-en-Ogoz FR","Pont-en-Ogoz (FR)","Pont-en-Ogoz FR","NA NA","Les habitants de Pont-en-Ogoz acceptent avec 74,6 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Pont-en-Ogoz ont approuvé le texte, tout comme le canton.","NA NA"
2123,60.8,60.8,39.2,"Botterens FR","Botterens (FR)","Botterens FR","NA NA","Les habitants de Botterens ont approuvé avec 60,8 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Botterens ont approuvé le texte, tout comme le canton.","NA NA"
2124,71.9,71.9,28.1,"Broc FR","Broc (FR)","Broc FR","NA NA","Les habitants de Broc acceptent avec 71,9 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Broc ont approuvé le texte, tout comme le canton.","NA NA"
2125,78.5,78.5,21.5,"Bulle FR","Bulle (FR)","Bulle FR","NA NA","Les habitants de Bulle ont approuvé avec 78,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Bulle ont approuvé le texte, tout comme le canton.","NA NA"
2128,51.6,51.6,48.4,"Châtel-sur-Montsalvens FR","Châtel-sur-Montsalvens (FR)","Châtel-sur-Montsalvens FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Châtel-sur-Montsalvens. Les habitants de cette petite commune sont 33 à dire oui à ce projet. Les habitants de Châtel-sur-Montsalvens ont approuvé le texte, tout comme le canton.","NA NA"
2129,62.4,62.4,37.6,"Corbières FR","Corbières (FR)","Corbières FR","NA NA","Les habitants de Corbières acceptent avec 62,4 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Corbières ont approuvé le texte, tout comme le canton.","NA NA"
2130,63.9,63.9,36.1,"Crésuz FR","Crésuz (FR)","Crésuz FR","NA NA","Les habitants de Crésuz acceptent avec 63,9 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Crésuz ont approuvé le texte, tout comme le canton.","NA NA"
2131,79.5,79.5,20.5,"Echarlens FR","Echarlens (FR)","Echarlens FR","NA NA","C'est oui à 79,5 pour cent à Echarlens à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants d'Echarlens ont approuvé le texte, tout comme le canton.","NA NA"
2134,75.2,75.2,24.8,"Grandvillard FR","Grandvillard (FR)","Grandvillard FR","NA NA","Les habitants de Grandvillard acceptent avec 75,2 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Grandvillard ont approuvé le texte, tout comme le canton.","NA NA"
2135,74,74,26,"Greyerz FR","Gruyères (FR)","Greyerz FR","NA NA","C'est oui à 74 pour cent à Gruyères à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Gruyères ont approuvé le texte, tout comme le canton.","NA NA"
2137,74.1,74.1,25.9,"Hauteville FR","Hauteville (FR)","Hauteville FR","NA NA","Les habitants de Hauteville acceptent avec 74,1 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Hauteville ont approuvé le texte, tout comme le canton.","NA NA"
2138,45.8,45.8,54.2,"Jaun FR","Bellegarde (FR)","Jaun FR","NA NA","C'est non à 54,2 pour cent à la modification de la politique foncière souhaitée par le Conseil d'Etat à Bellegarde. Le rejet le plus net a été enregistré à Bellegarde.","NA NA"
2140,82.9,82.9,17.1,"Marsens FR","Marsens (FR)","Marsens FR","NA NA","Les habitants de Marsens acceptent avec 82,9 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Marsens ont approuvé le texte, tout comme le canton.","NA NA"
2143,78,78,22,"Morlon FR","Morlon (FR)","Morlon FR","NA NA","Les habitants de Morlon ont approuvé avec 78 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Morlon ont approuvé le texte, tout comme le canton.","NA NA"
2145,88.3,88.3,11.7,"Le Pâquier FR","Le Pâquier (FR)","Le Pâquier FR","NA NA","Les habitants du Pâquier (FR) acceptent avec 88,3 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. C'est au Pâquier (FR) que la modification a été la plus fortement approuvée.","NA NA"
2147,75.5,75.5,24.5,"Pont-la-Ville FR","Pont-la-Ville (FR)","Pont-la-Ville FR","NA NA","Les habitants de Pont-la-Ville ont approuvé avec 75,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Pont-la-Ville ont approuvé le texte, tout comme le canton.","NA NA"
2148,72.4,72.4,27.6,"Riaz FR","Riaz (FR)","Riaz FR","NA NA","Les habitants de Riaz acceptent avec 72,4 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Riaz ont approuvé le texte, tout comme le canton.","NA NA"
2149,68.2,68.2,31.8,"La Roche FR","La Roche (FR)","La Roche FR","NA NA","C'est oui à 68,2 pour cent à La Roche à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de La Roche ont approuvé le texte, tout comme le canton.","NA NA"
2152,62.7,62.7,37.3,"Sâles FR","Sâles (FR)","Sâles FR","NA NA","C'est oui à 62,7 pour cent à Sâles à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Sâles ont approuvé le texte, tout comme le canton.","NA NA"
2153,74.3,74.3,25.7,"Sorens FR","Sorens (FR)","Sorens FR","NA NA","Les habitants de Sorens ont approuvé avec 74,3 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Sorens ont approuvé le texte, tout comme le canton.","NA NA"
2155,70.7,70.7,29.3,"Vaulruz FR","Vaulruz (FR)","Vaulruz FR","NA NA","Les habitants de Vaulruz acceptent avec 70,7 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Vaulruz ont approuvé le texte, tout comme le canton.","NA NA"
2160,76.6,76.6,23.4,"Vuadens FR","Vuadens (FR)","Vuadens FR","NA NA","C'est oui à 76,6 pour cent à Vuadens à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Vuadens ont approuvé le texte, tout comme le canton.","NA NA"
2162,81.6,81.6,18.4,"Bas-Intyamon FR","Bas-Intyamon (FR)","Bas-Intyamon FR","NA NA","C'est oui à 81,6 pour cent à Bas-Intyamon à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Bas-Intyamon ont approuvé le texte, tout comme le canton.","NA NA"
2163,78.1,78.1,21.9,"Val-de-Charmey FR","Val-de-Charmey (FR)","Val-de-Charmey FR","NA NA","C'est oui à 78,1 pour cent à Val-de-Charmey à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Val-de-Charmey ont approuvé le texte, tout comme le canton.","NA NA"
2173,76.7,76.7,23.3,"Autigny FR","Autigny (FR)","Autigny FR","NA NA","C'est oui à 76,7 pour cent à Autigny à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants d'Autigny ont approuvé le texte, tout comme le canton.","NA NA"
2174,80.8,80.8,19.2,"Avry FR","Avry (FR)","Avry FR","NA NA","C'est oui à 80,8 pour cent à Avry à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants d'Avry ont approuvé le texte, tout comme le canton.","NA NA"
2175,81.4,81.4,18.6,"Belfaux FR","Belfaux (FR)","Belfaux FR","NA NA","Les habitants de Belfaux ont approuvé avec 81,4 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Belfaux ont approuvé le texte, tout comme le canton.","NA NA"
2177,81.6,81.6,18.4,"Chénens FR","Chénens (FR)","Chénens FR","NA NA","Les habitants de Chénens acceptent avec 81,6 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Chénens ont approuvé le texte, tout comme le canton.","NA NA"
2183,85.5,85.5,14.5,"Corminboeuf FR","Corminboeuf (FR)","Corminboeuf FR","NA NA","Les habitants de Corminboeuf acceptent avec 85,5 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Corminboeuf ont approuvé le texte, tout comme le canton.","NA NA"
2186,81.8,81.8,18.2,"Cottens FR","Cottens (FR)","Cottens FR","NA NA","Les habitants de Cottens (FR) acceptent avec 81,8 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Cottens (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2194,76.5,76.5,23.5,"Ferpicloz FR","Ferpicloz (FR)","Ferpicloz FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Ferpicloz. Les habitants de cette petite commune sont 39 à dire oui à ce projet. Les habitants de Ferpicloz ont approuvé le texte, tout comme le canton.","NA NA"
2196,79.2,79.2,20.8,"Freiburg FR","Fribourg (FR)","Friburgo FR","NA NA","Les habitants de Fribourg acceptent avec 79,2 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Fribourg ont approuvé le texte, tout comme le canton.","NA NA"
2197,78,78,22,"Givisiez FR","Givisiez (FR)","Givisiez FR","NA NA","Les habitants de Givisiez acceptent avec 78 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Givisiez ont approuvé le texte, tout comme le canton.","NA NA"
2198,81.1,81.1,18.9,"Granges-Paccot FR","Granges-Paccot (FR)","Granges-Paccot FR","NA NA","C'est oui à 81,1 pour cent à Granges-Paccot à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Granges-Paccot ont approuvé le texte, tout comme le canton.","NA NA"
2200,76.4,76.4,23.6,"Grolley FR","Grolley (FR)","Grolley FR","NA NA","Les habitants de Grolley ont approuvé avec 76,4 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Grolley ont approuvé le texte, tout comme le canton.","NA NA"
2206,79.5,79.5,20.5,"Marly FR","Marly (FR)","Marly FR","NA NA","C'est oui à 79,5 pour cent à Marly à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Marly ont approuvé le texte, tout comme le canton.","NA NA"
2208,79.5,79.5,20.5,"Matran FR","Matran (FR)","Matran FR","NA NA","Les habitants de Matran ont approuvé avec 79,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Matran ont approuvé le texte, tout comme le canton.","NA NA"
2211,81,81,19,"Neyruz FR","Neyruz (FR)","Neyruz FR","NA NA","Les habitants de Neyruz (FR) ont approuvé avec 81 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Neyruz (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2216,64.9,64.9,35.1,"Pierrafortscha FR","Pierrafortscha (FR)","Pierrafortscha FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Pierrafortscha. Les habitants de cette petite commune sont 24 à dire oui à ce projet. Les habitants de Pierrafortscha ont approuvé le texte, tout comme le canton.","NA NA"
2217,83.5,83.5,16.5,"Ponthaux FR","Ponthaux (FR)","Ponthaux FR","NA NA","Les habitants de Ponthaux ont approuvé avec 83,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Ponthaux ont approuvé le texte, tout comme le canton.","NA NA"
2220,74.6,74.6,25.4,"Le Mouret FR","Le Mouret (FR)","Le Mouret FR","NA NA","Les habitants du Mouret ont approuvé avec 74,6 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants du Mouret ont approuvé le texte, tout comme le canton.","NA NA"
2226,80.3,80.3,19.7,"Treyvaux FR","Treyvaux (FR)","Treyvaux FR","NA NA","Les habitants de Treyvaux acceptent avec 80,3 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Treyvaux ont approuvé le texte, tout comme le canton.","NA NA"
2228,83.3,83.3,16.7,"Villars-sur-Glâne FR","Villars-sur-Glâne (FR)","Villars-sur-Glâne FR","NA NA","C'est oui à 83,3 pour cent à Villars-sur-Glâne à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Villars-sur-Glâne ont approuvé le texte, tout comme le canton.","NA NA"
2230,73.7,73.7,26.3,"Villarsel-sur-Marly FR","Villarsel-sur-Marly (FR)","Villarsel-sur-Marly FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Villarsel-sur-Marly. Les habitants de cette petite commune sont 14 à dire oui à ce projet. Les habitants de Villarsel-sur-Marly ont approuvé le texte, tout comme le canton.","NA NA"
2233,79.6,79.6,20.4,"Hauterive FR","Hauterive (FR)","Hauterive FR","NA NA","Les habitants de Hauterive (FR) acceptent avec 79,6 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Hauterive (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2234,83.9,83.9,16.1,"La Brillaz FR","La Brillaz (FR)","La Brillaz FR","NA NA","Les habitants de La Brillaz acceptent avec 83,9 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de La Brillaz ont approuvé le texte, tout comme le canton.","NA NA"
2235,85.5,85.5,14.5,"La Sonnaz FR","La Sonnaz (FR)","La Sonnaz FR","NA NA","Les habitants de La Sonnaz ont approuvé avec 85,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de La Sonnaz ont approuvé le texte, tout comme le canton.","NA NA"
2236,77.7,77.7,22.3,"Gibloux FR","Gibloux (FR)","Gibloux FR","NA NA","Les habitants de Gibloux acceptent avec 77,7 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Gibloux ont approuvé le texte, tout comme le canton.","NA NA"
2237,80.9,80.9,19.1,"Prez FR","Prez (FR)","Prez FR","NA NA","C'est oui à 80,9 pour cent à Prez à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Prez ont approuvé le texte, tout comme le canton.","NA NA"
2238,77.7,77.7,22.3,"Bois-d'Amont FR","Bois-d'Amont (FR)","Bois-d'Amont FR","NA NA","Les habitants de Bois-d'Amont acceptent avec 77,7 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Bois-d'Amont ont approuvé le texte, tout comme le canton.","NA NA"
2250,74.3,74.3,25.7,"Gurwolf FR","Courgevaux (FR)","Gurwolf FR","NA NA","Les habitants de Courgevaux ont approuvé avec 74,3 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Courgevaux ont approuvé le texte, tout comme le canton.","NA NA"
2254,75.1,75.1,24.9,"Courtepin FR","Courtepin (FR)","Courtepin FR","NA NA","C'est oui à 75,1 pour cent à Courtepin à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Courtepin ont approuvé le texte, tout comme le canton.","NA NA"
2257,79.3,79.3,20.7,"Cressier FR","Cressier (FR)","Cressier FR","NA NA","Les habitants de Cressier (FR) acceptent avec 79,3 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Cressier (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2258,72.9,72.9,27.1,"Fräschels FR","Fräschels (FR)","Fräschels FR","NA NA","Les habitants de Fräschels ont approuvé avec 72,9 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Fräschels ont approuvé le texte, tout comme le canton.","NA NA"
2261,60.9,60.9,39.1,"Greng FR","Greng (FR)","Greng FR","NA NA","Une modification de la politique foncière souhaitée par le Conseil d'Etat passe la rampe à Greng. Les habitants de cette petite commune sont 28 à dire oui à ce projet. Les habitants de Greng ont approuvé le texte, tout comme le canton.","NA NA"
2262,71,71,29,"Gurmels FR","Cormondes (FR)","Gurmels FR","NA NA","C'est oui à 71 pour cent à Cormondes à la modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Cormondes ont approuvé le texte, tout comme le canton.","NA NA"
2265,69,69,31,"Kerzers FR","Chiètres (FR)","Kerzers FR","NA NA","Les habitants de Chiètres (FR) ont approuvé avec 69 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Chiètres (FR) ont approuvé le texte, tout comme le canton.","NA NA"
2266,72.5,72.5,27.5,"Kleinbösingen FR","Kleinbösingen (FR)","Kleinbösingen FR","NA NA","Les habitants de Kleinbösingen ont approuvé avec 72,5 pour cent des voix une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Kleinbösingen ont approuvé le texte, tout comme le canton.","NA NA"
2271,77.9,77.9,22.1,"Merlach FR","Meyriez (FR)","Merlach FR","NA NA","Les habitants de Meyriez acceptent avec 77,9 pour cent de oui une modification de la politique foncière souhaitée par le Conseil d'Etat. Les habitants de Meyriez ont approuvé le texte, tout comme le canton.","NA NA"
