"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
41,46.9,46.9,53.1,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Keine Mehrheit für die Änderung des kantonalen Bürgerrechtsgesetzes in Truttikon. 53,1 Prozent haben die Vorlage verworfen.",,
43,45.2,45.2,54.8,"Volken ZH","Volken (ZH)","Volken ZH","Volken hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 54,8 Prozent abgelehnt.",,
51,66.3,66.3,33.7,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","66,3 Prozent der Stimmbürgerinnen und Stimmbürger von Bachenbülach haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
52,64.4,64.4,35.6,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","64,4 Prozent der Stimmbürgerinnen und Stimmbürger von Bassersdorf haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
53,63.8,63.8,36.2,"Bülach ZH","Bülach (ZH)","Bülach ZH","Mit 63,8 Prozent Ja hat sich Bülach für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
54,66.2,66.2,33.8,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","66,2 Prozent der Stimmbürgerinnen und Stimmbürger von Dietlikon haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
55,50,0,0,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
56,59.4,59.4,40.6,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 59,4 Prozent angenommen.",,
57,59.5,59.5,40.5,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 59,5 Prozent Ja hat sich Freienstein-Teufen für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
58,57.4,57.4,42.6,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","57,4 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
59,57,57,43,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","57 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
60,44.7,44.7,55.3,"Höri ZH","Höri (ZH)","Höri ZH","Keine Mehrheit für die Änderung des kantonalen Bürgerrechtsgesetzes in Höri. 55,3 Prozent haben die Vorlage verworfen.",,
61,54.1,54.1,45.9,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Hüntwangen haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
62,60.4,60.4,39.6,"Kloten ZH","Kloten (ZH)","Kloten ZH","Mit 60,4 Prozent Ja hat sich Kloten für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
63,56.8,56.8,43.2,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","56,8 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,48,48,52,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Nein zur Änderung des kantonalen Bürgerrechtsgesetzes in Oberembrach: 52 Prozent haben die Vorlage abgelehnt.",,
66,65.6,65.6,34.4,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Opfikon hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 65,6 Prozent angenommen.",,
67,59.6,59.6,40.4,"Rafz ZH","Rafz (ZH)","Rafz ZH","59,6 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
68,61.3,61.3,38.7,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Rorbas hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 61,3 Prozent angenommen.",,
69,67.4,67.4,32.6,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Wallisellen hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 67,4 Prozent angenommen.",,
70,55,55,45,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
71,57.6,57.6,42.4,"Wil ZH","Wil (ZH)","Wil ZH ZH","57,6 Prozent der Stimmbürgerinnen und Stimmbürger von Wil ZH haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
72,56.7,56.7,43.3,"Winkel ZH","Winkel (ZH)","Winkel ZH","Winkel hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 56,7 Prozent angenommen.",,
81,48.2,48.2,51.8,"Bachs ZH","Bachs (ZH)","Bachs ZH","Keine Mehrheit für die Änderung des kantonalen Bürgerrechtsgesetzes in Bachs. 51,8 Prozent haben die Vorlage verworfen.",,
82,61.3,61.3,38.7,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Boppelsen hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 61,3 Prozent angenommen.",,
83,58.7,58.7,41.3,"Buchs ZH","Buchs (ZH)","Buchs ZH","Buchs ZH hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 58,7 Prozent angenommen.",,
84,54.2,54.2,45.8,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Mit 54,2 Prozent Ja hat sich Dällikon für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
85,59.9,59.9,40.1,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Dänikon hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 59,9 Prozent angenommen.",,
86,62.4,62.4,37.6,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","62,4 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
87,53,53,47,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Mit 53 Prozent Ja hat sich Hüttikon für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
88,54.8,54.8,45.2,"Neerach ZH","Neerach (ZH)","Neerach ZH","54,8 Prozent der Stimmbürgerinnen und Stimmbürger von Neerach haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
89,53.6,53.6,46.4,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Niederglatt hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 53,6 Prozent angenommen.",,
90,59.3,59.3,40.7,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Mit 59,3 Prozent Ja hat sich Niederhasli für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
91,64.7,64.7,35.3,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Niederweningen hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 64,7 Prozent angenommen.",,
92,55.3,55.3,44.7,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","Mit 55,3 Prozent Ja hat sich Oberglatt für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
93,55.7,55.7,44.3,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","Oberweningen hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 55,7 Prozent angenommen.",,
94,62.1,62.1,37.9,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Mit 62,1 Prozent Ja hat sich Otelfingen für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
95,66.3,66.3,33.7,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","66,3 Prozent der Stimmbürgerinnen und Stimmbürger von Regensberg haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
96,58.7,58.7,41.3,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","58,7 Prozent der Stimmbürgerinnen und Stimmbürger von Regensdorf haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
97,50,0,0,"Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
98,57.5,57.5,42.5,"Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Mit 57,5 Prozent Ja hat sich Schleinikon für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
99,53.2,53.2,46.8,"Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","Schöfflisdorf hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 53,2 Prozent angenommen.",,
100,51.1,51.1,48.9,"Stadel ZH","Stadel (ZH)","Stadel ZH","Mit 51,1 Prozent Ja hat sich Stadel für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
101,60,60,40,"Steinmaur ZH","Steinmaur (ZH)","Steinmaur ZH","Steinmaur hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 60 Prozent angenommen.",,
102,49,49,51,"Weiach ZH","Weiach (ZH)","Weiach ZH","Keine Mehrheit für die Änderung des kantonalen Bürgerrechtsgesetzes in Weiach. 51 Prozent haben die Vorlage verworfen.",,
111,50,0,0,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
112,59.8,59.8,40.2,"Bubikon ZH","Bubikon (ZH)","Bubikon ZH","Mit 59,8 Prozent Ja hat sich Bubikon für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
113,60.8,60.8,39.2,"Dürnten ZH","Dürnten (ZH)","Dürnten ZH","Dürnten hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 60,8 Prozent angenommen.",,
114,44.7,44.7,55.3,"Fischenthal ZH","Fischenthal (ZH)","Fischenthal ZH","Nein zur Änderung des kantonalen Bürgerrechtsgesetzes in Fischenthal: 55,3 Prozent haben die Vorlage abgelehnt.",,
115,58.8,58.8,41.2,"Gossau ZH","Gossau (ZH)","Gossau ZH","58,8 Prozent der Stimmbürgerinnen und Stimmbürger von Gossau ZH haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
116,53.7,53.7,46.3,"Grüningen ZH","Grüningen (ZH)","Grüningen ZH","53,7 Prozent der Stimmbürgerinnen und Stimmbürger von Grüningen haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
117,58.1,58.1,41.9,"Hinwil ZH","Hinwil (ZH)","Hinwil ZH","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Hinwil haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
118,50,0,0,"Rüti ZH","Rüti (ZH)","Rüti ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
119,63.6,63.6,36.4,"Seegräben ZH","Seegräben (ZH)","Seegräben ZH","63,6 Prozent der Stimmbürgerinnen und Stimmbürger von Seegräben haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
120,59.2,59.2,40.8,"Wald ZH","Wald (ZH)","Wald ZH","Wald ZH hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 59,2 Prozent angenommen.",,
121,64.5,64.5,35.5,"Wetzikon ZH","Wetzikon (ZH)","Wetzikon ZH","64,5 Prozent der Stimmbürgerinnen und Stimmbürger von Wetzikon ZH haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
131,50,0,0,"Adliswil ZH","Adliswil (ZH)","Adliswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
135,50,0,0,"Kilchberg ZH","Kilchberg (ZH)","Kilchberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
136,50,0,0,"Langnau am Albis ZH","Langnau am Albis (ZH)","Langnau am Albis ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
137,50,0,0,"Oberrieden ZH","Oberrieden (ZH)","Oberrieden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
138,50,0,0,"Richterswil ZH","Richterswil (ZH)","Richterswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
139,68.2,68.2,31.8,"Rüschlikon ZH","Rüschlikon (ZH)","Rüschlikon ZH","Mit 68,2 Prozent Ja hat sich Rüschlikon für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
141,50,0,0,"Thalwil ZH","Thalwil (ZH)","Thalwil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
151,50,0,0,"Erlenbach ZH","Erlenbach (ZH)","Erlenbach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
152,50,0,0,"Herrliberg ZH","Herrliberg (ZH)","Herrliberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
153,60.7,60.7,39.3,"Hombrechtikon ZH","Hombrechtikon (ZH)","Hombrechtikon ZH","60,7 Prozent der Stimmbürgerinnen und Stimmbürger von Hombrechtikon haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
154,50,0,0,"Küsnacht ZH","Küsnacht (ZH)","Küsnacht ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
155,50,0,0,"Männedorf ZH","Männedorf (ZH)","Männedorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
156,50,0,0,"Meilen ZH","Meilen (ZH)","Meilen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
157,54.2,54.2,45.8,"Oetwil am See ZH","Oetwil am See (ZH)","Oetwil am See ZH","Oetwil am See hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 54,2 Prozent angenommen.",,
158,50,0,0,"Stäfa ZH","Stäfa (ZH)","Stäfa ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
159,69.3,69.3,30.7,"Uetikon am See ZH","Uetikon am See (ZH)","Uetikon am See ZH","69,3 Prozent der Stimmbürgerinnen und Stimmbürger von Uetikon am See haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
160,50,0,0,"Zumikon ZH","Zumikon (ZH)","Zumikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
161,50,0,0,"Zollikon ZH","Zollikon (ZH)","Zollikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
172,63.9,63.9,36.1,"Fehraltorf ZH","Fehraltorf (ZH)","Fehraltorf ZH","Fehraltorf hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 63,9 Prozent angenommen.",,
173,58.9,58.9,41.1,"Hittnau ZH","Hittnau (ZH)","Hittnau ZH","58,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hittnau haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
176,59.5,59.5,40.5,"Lindau ZH","Lindau (ZH)","Lindau ZH","Mit 59,5 Prozent Ja hat sich Lindau für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
177,66.5,66.5,33.5,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Pfäffikon hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 66,5 Prozent angenommen.",,
178,56.5,56.5,43.5,"Russikon ZH","Russikon (ZH)","Russikon ZH","Mit 56,5 Prozent Ja hat sich Russikon für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
180,57.5,57.5,42.5,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","Weisslingen hat die Änderung des kantonalen Bürgerrechtsgesetzes mit 57,5 Prozent angenommen.",,
181,50,0,0,"Wila ZH","Wila (ZH)","Wila ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
182,54.7,54.7,45.3,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Mit 54,7 Prozent Ja hat sich Wildberg für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
191,66.6,66.6,33.4,"Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Mit 66,6 Prozent Ja hat sich Dübendorf für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
192,50,0,0,"Egg ZH","Egg (ZH)","Egg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
193,69.8,69.8,30.2,"Fällanden ZH","Fällanden (ZH)","Fällanden ZH","69,8 Prozent der Stimmbürgerinnen und Stimmbürger von Fällanden haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
194,50,0,0,"Greifensee ZH","Greifensee (ZH)","Greifensee ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
195,65.5,65.5,34.5,"Maur ZH","Maur (ZH)","Maur ZH","Mit 65,5 Prozent Ja hat sich Maur für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
196,63.3,63.3,36.7,"Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","Mit 63,3 Prozent Ja hat sich Mönchaltorf für die Änderung des kantonalen Bürgerrechtsgesetzes ausgesprochen.",,
197,67.2,67.2,32.8,"Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","67,2 Prozent der Stimmbürgerinnen und Stimmbürger von Schwerzenbach haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
198,50,0,0,"Uster ZH","Uster (ZH)","Uster ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
199,60.9,60.9,39.1,"Volketswil ZH","Volketswil (ZH)","Volketswil ZH","60,9 Prozent der Stimmbürgerinnen und Stimmbürger von Volketswil haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
200,50,0,0,"Wangen-Brüttisellen ZH","Wangen-Brüttisellen (ZH)","Wangen-Brüttisellen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
211,51.7,51.7,48.3,"Altikon ZH","Altikon (ZH)","Altikon ZH","51,7 Prozent der Stimmbürgerinnen und Stimmbürger von Altikon haben der Änderung des kantonalen Bürgerrechtsgesetzes zugestimmt.",,
