"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,52.2,52.2,47.8,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Mit 52,2 Prozent Ja hat sich Ottenbach für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants d'Ottenbach, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 52,2 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Ottenbach: i cittadini hanno approvato il testo con il 52,2 percento dei voti."
12,57.8,57.8,42.2,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Mit 57,8 Prozent Ja hat sich Rifferswil für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Rifferswil, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 57,8 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Rifferswil: i cittadini hanno approvato il testo con il 57,8 percento dei voti."
13,49,49,51,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","51 Prozent Stimmbürgerinnen und Stimmbürger von Stallikon haben Nein gesagt zur ""Lex Netflix"".","Stallikon s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 51 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Stallikon si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 51 percento dei voti."
14,54.5,54.5,45.5,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Wettswil am Albis hat mit 54,5 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Wettswil am Albis veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 54,5 pour cent des voix.","Nel comune di Wettswil am Albis la legge sul cinema è stata accettata con il 54,5 percento dei voti."
1001,42.3,42.3,57.7,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","In Doppleschwand hat die ""Lex Netflix"" keine Mehrheit gefunden: 57,7 Prozent haben es abgelehnt. Doppleschwand hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La commune de Doppleschwand a rejeté par 57,7 pour cent des voix la nouvelle loi sur le cinéma. Doppleschwand a refusé la modification, contrairement à son canton.","A Doppleschwand i cittadini hanno respinto, con il 57,7 percento dei voti, la legge sul cinema. Il comune di Doppleschwand respingendo la legge è andato controcorrente rispetto al suo cantone."
1002,40.1,40.1,59.9,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","Mit 495 Nein- zu 332 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Entlebuch die Änderung des Filmgesetzes abgelehnt. Das entspricht 59,9 Prozent. Entlebuch hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Entlebuch, c'est non à 59,9 pour cent à la nouvelle loi sur le cinéma. Entlebuch a refusé la modification, contrairement à son canton.","Con il 59,9 percento di ""no"", i cittadini del comune di Entlebuch hanno respinto la legge sul cinema. Il comune di Entlebuch respingendo la legge è andato controcorrente rispetto al suo cantone."
1004,47.1,47.1,52.9,"Flühli LU","Flühli (LU)","Flühli LU","52,9 Prozent Stimmbürgerinnen und Stimmbürger von Flühli haben Nein gesagt zur ""Lex Netflix"". Flühli hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Flühli s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 52,9 pour cent au projet soutenu par le Conseil fédéral et le Parlement. Flühli a refusé la modification, contrairement à son canton.","I cittadini di Flühli si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 52,9 percento dei voti. Il comune di Flühli respingendo la legge è andato controcorrente rispetto al suo cantone."
1005,34.2,34.2,65.8,"Hasle LU","Hasle (LU)","Hasle LU","65,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hasle LU haben die ""Lex Netflix"" abgelehnt. Hasle LU hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","65,8 pour cent des habitants de Hasle (LU) ont refusé la modification de la loi sur le cinéma. Hasle (LU) a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Hasle LU: i cittadini hanno bocciato il testo con il 65,8 percento dei voti. Il comune di Hasle LU respingendo la legge è andato controcorrente rispetto al suo cantone."
1007,47.9,47.9,52.1,"Romoos LU","Romoos (LU)","Romoos LU","52,1 Prozent Stimmbürgerinnen und Stimmbürger von Romoos haben Nein gesagt zur ""Lex Netflix"". Romoos hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Romoos s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 52,1 pour cent au projet soutenu par le Conseil fédéral et le Parlement. Romoos a refusé la modification, contrairement à son canton.","I cittadini di Romoos si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 52,1 percento dei voti. Il comune di Romoos respingendo la legge è andato controcorrente rispetto al suo cantone."
1008,51.4,51.4,48.6,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Schüpfheim hat der Änderung des Filmgesetzes zugestimmt und zwar mit 640 Ja zu 604 Nein. Die entspricht einem Ja-Stimmen-Anteil von 51,4 Prozent. Schüpfheim hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Schüpfheim, les habitants ont soutenu avec 51,4 pour cent des voix la nouvelle loi sur le cinéma. Schüpfheim a approuvé la modification, tout comme son canton.","Da Schüpfheim è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 51,4 percento dei voti. Il comune di Schüpfheim approvando la legge si è espresso come il suo cantone."
1009,46.3,46.3,53.7,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","Mit 278 Nein- zu 240 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Werthenstein die Änderung des Filmgesetzes abgelehnt. Das entspricht 53,7 Prozent. Werthenstein hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Werthenstein, c'est non à 53,7 pour cent à la nouvelle loi sur le cinéma. Werthenstein a refusé la modification, contrairement à son canton.","Con il 53,7 percento di ""no"", i cittadini del comune di Werthenstein hanno respinto la legge sul cinema. Il comune di Werthenstein respingendo la legge è andato controcorrente rispetto al suo cantone."
1010,41.3,41.3,58.7,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Nein zur Änderung des Filmgesetzes in Escholzmatt-Marbach. Die Gemeinde hat die Vorlage mit 58,7 Prozent Nein-Stimmen verworfen. Escholzmatt-Marbach hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Escholzmatt-Marbach a refusé par 58,7 pour cent des voix la modification de la loi sur le cinéma. Escholzmatt-Marbach a refusé la modification, contrairement à son canton.","Nel comune di Escholzmatt-Marbach la legge sul cinema è stata respinta con il 58,7 percento dei voti. Il comune di Escholzmatt-Marbach respingendo la legge è andato controcorrente rispetto al suo cantone."
1021,46.7,46.7,53.3,"Aesch LU","Aesch (LU)","Aesch LU","Nein zur Änderung des Filmgesetzes in Aesch LU. Die Gemeinde hat die Vorlage mit 53,3 Prozent Nein-Stimmen verworfen. Aesch LU hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Aesch (LU) a refusé par 53,3 pour cent des voix la modification de la loi sur le cinéma. Aesch (LU) a refusé la modification, contrairement à son canton.","Nel comune di Aesch LU la legge sul cinema è stata respinta con il 53,3 percento dei voti. Il comune di Aesch LU respingendo la legge è andato controcorrente rispetto al suo cantone."
1023,46.9,46.9,53.1,"Ballwil LU","Ballwil (LU)","Ballwil LU","Nein zur Änderung des Filmgesetzes in Ballwil. Die Gemeinde hat die Vorlage mit 53,1 Prozent Nein-Stimmen verworfen. Ballwil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Ballwil a refusé par 53,1 pour cent des voix la modification de la loi sur le cinéma. Ballwil a refusé la modification, contrairement à son canton.","Nel comune di Ballwil la legge sul cinema è stata respinta con il 53,1 percento dei voti. Il comune di Ballwil respingendo la legge è andato controcorrente rispetto al suo cantone."
1024,54.9,54.9,45.1,"Emmen LU","Emmen (LU)","Emmen LU","54,9 Prozent der Stimmbürgerinnen und Stimmbürger von Emmen haben Ja gesagt zur Änderung des Filmgesetzes. Emmen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens d'Emmen valident avec 54,9 pour cent de oui la loi sur le cinéma. Emmen a approuvé la modification, tout comme son canton.","Con il 54,9 percento di ""sì"", i cittadini del comune di Emmen hanno accolto la legge sul cinema. Il comune di Emmen approvando la legge si è espresso come il suo cantone."
1025,40.7,40.7,59.3,"Ermensee LU","Ermensee (LU)","Ermensee LU","Mit 166 Nein- zu 114 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Ermensee die Änderung des Filmgesetzes abgelehnt. Das entspricht 59,3 Prozent. Ermensee hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Ermensee, c'est non à 59,3 pour cent à la nouvelle loi sur le cinéma. Ermensee a refusé la modification, contrairement à son canton.","Con il 59,3 percento di ""no"", i cittadini del comune di Ermensee hanno respinto la legge sul cinema. Il comune di Ermensee respingendo la legge è andato controcorrente rispetto al suo cantone."
1026,52.6,52.6,47.4,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","52,6 Prozent der Stimmbürgerinnen und Stimmbürger von Eschenbach LU haben für die Änderung des Filmgesetzes gestimmt. Eschenbach LU hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens d'Eschenbach (LU) sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 52,6 pour cent en faveur du projet du Conseil fédéral et du Parlement. Eschenbach (LU) a approuvé la modification, tout comme son canton.","Nel comune di Eschenbach LU la legge sul cinema è stata approvata con il 52,6 percento dei voti. Il comune di Eschenbach LU approvando la legge si è espresso come il suo cantone."
1030,49.1,49.1,50.9,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","50,9 Prozent der Stimmbürgerinnen und Stimmbürger von Hitzkirch haben die ""Lex Netflix"" abgelehnt. Hitzkirch hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","50,9 pour cent des habitants de Hitzkirch ont refusé la modification de la loi sur le cinéma. Hitzkirch a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Hitzkirch: i cittadini hanno bocciato il testo con il 50,9 percento dei voti. Il comune di Hitzkirch respingendo la legge è andato controcorrente rispetto al suo cantone."
1031,58.9,58.9,41.1,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Die ""Lex Netflix"" ist in Hochdorf mit 1'360 Ja zu 948 Nein angenommen worden. Die entspricht 58,9 Prozent der Stimmen. Hochdorf hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Hochdorf, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 58,9 pour cent à la ""Lex Netflix"". Hochdorf a approuvé la modification, tout comme son canton.","I cittadini di Hochdorf si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 58,9 percento dei voti. Il comune di Hochdorf approvando la legge si è espresso come il suo cantone."
1032,46.8,46.8,53.2,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Nein zur Änderung des Filmgesetzes in Hohenrain. Die Gemeinde hat die Vorlage mit 53,2 Prozent Nein-Stimmen verworfen. Hohenrain hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Hohenrain a refusé par 53,2 pour cent des voix la modification de la loi sur le cinéma. Hohenrain a refusé la modification, contrairement à son canton.","Nel comune di Hohenrain la legge sul cinema è stata respinta con il 53,2 percento dei voti. Il comune di Hohenrain respingendo la legge è andato controcorrente rispetto al suo cantone."
1033,43.9,43.9,56.1,"Inwil LU","Inwil (LU)","Inwil LU","Die Gemeinde Inwil ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 56,1 Prozent Nein verworfen. Inwil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les citoyens d'Inwil refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 56,1 pour cent des voix. Inwil a refusé la modification, contrairement à son canton.","Nel comune di Inwil la legge sul cinema è stata bocciata con il 56,1 percento dei voti. Il comune di Inwil respingendo la legge è andato controcorrente rispetto al suo cantone."
1037,48.4,48.4,51.6,"Rain LU","Rain (LU)","Rain LU","Die Gemeinde Rain ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 51,6 Prozent Nein verworfen. Rain hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les citoyens de Rain refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 51,6 pour cent des voix. Rain a refusé la modification, contrairement à son canton.","Nel comune di Rain la legge sul cinema è stata bocciata con il 51,6 percento dei voti. Il comune di Rain respingendo la legge è andato controcorrente rispetto al suo cantone."
1039,54.5,54.5,45.5,"Römerswil LU","Römerswil (LU)","Römerswil LU","Die ""Lex Netflix"" ist in Römerswil mit 269 Ja zu 225 Nein angenommen worden. Die entspricht 54,5 Prozent der Stimmen. Römerswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Römerswil, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 54,5 pour cent à la ""Lex Netflix"". Römerswil a approuvé la modification, tout comme son canton.","I cittadini di Römerswil si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 54,5 percento dei voti. Il comune di Römerswil approvando la legge si è espresso come il suo cantone."
1040,55.5,55.5,44.5,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","Ja zur Änderung des Filmgesetzes: Rothenburg hat die Vorlage mit 55,5 Prozent der Stimmen angenommen. Rothenburg hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Rothenburg disent oui à la modification de la loi sur le cinéma avec 55,5 pour cent des voix. Rothenburg a approuvé la modification, tout comme son canton.","A Rothenburg i cittadini hanno accolto, con il 55,5 percento dei voti, la legge sul cinema. Il comune di Rothenburg approvando la legge si è espresso come il suo cantone."
1041,46.2,46.2,53.8,"Schongau LU","Schongau (LU)","Schongau LU","53,8 Prozent der Stimmbürgerinnen und Stimmbürger von Schongau haben die ""Lex Netflix"" abgelehnt. Schongau hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","53,8 pour cent des habitants de Schongau ont refusé la modification de la loi sur le cinéma. Schongau a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Schongau: i cittadini hanno bocciato il testo con il 53,8 percento dei voti. Il comune di Schongau respingendo la legge è andato controcorrente rispetto al suo cantone."
1051,62.2,62.2,37.8,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","62,2 Prozent der Stimmbürgerinnen und Stimmbürger von Adligenswil haben Ja gesagt zur Änderung des Filmgesetzes. Adligenswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens d'Adligenswil valident avec 62,2 pour cent de oui la loi sur le cinéma. Adligenswil a approuvé la modification, tout comme son canton.","Con il 62,2 percento di ""sì"", i cittadini del comune di Adligenswil hanno accolto la legge sul cinema. Il comune di Adligenswil approvando la legge si è espresso come il suo cantone."
1052,53.3,53.3,46.7,"Buchrain LU","Buchrain (LU)","Buchrain LU","Buchrain hat der Änderung des Filmgesetzes zugestimmt und zwar mit 911 Ja zu 798 Nein. Die entspricht einem Ja-Stimmen-Anteil von 53,3 Prozent. Buchrain hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Buchrain, les habitants ont soutenu avec 53,3 pour cent des voix la nouvelle loi sur le cinéma. Buchrain a approuvé la modification, tout comme son canton.","Da Buchrain è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 53,3 percento dei voti. Il comune di Buchrain approvando la legge si è espresso come il suo cantone."
1053,52.3,52.3,47.7,"Dierikon LU","Dierikon (LU)","Dierikon LU","Die ""Lex Netflix"" ist in Dierikon mit 168 Ja zu 153 Nein angenommen worden. Die entspricht 52,3 Prozent der Stimmen. Dierikon hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Dierikon, les habitants sont favorables à la loi sur le cinéma. Ils ont dit oui à 52,3 pour cent à la ""Lex Netflix"". Dierikon a approuvé la modification, tout comme son canton.","I cittadini di Dierikon si sono espressi a favore della legge sul cinema. Il testo è stato approvato con il 52,3 percento dei voti. Il comune di Dierikon approvando la legge si è espresso come il suo cantone."
1054,58.1,58.1,41.9,"Ebikon LU","Ebikon (LU)","Ebikon LU","Ebikon hat der Änderung des Filmgesetzes zugestimmt und zwar mit 2'076 Ja zu 1'496 Nein. Die entspricht einem Ja-Stimmen-Anteil von 58,1 Prozent. Ebikon hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","A Ebikon, les habitants ont soutenu avec 58,1 pour cent des voix la nouvelle loi sur le cinéma. Ebikon a approuvé la modification, tout comme son canton.","Da Ebikon è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 58,1 percento dei voti. Il comune di Ebikon approvando la legge si è espresso come il suo cantone."
1055,47.8,47.8,52.2,"Gisikon LU","Gisikon (LU)","Gisikon LU","In Gisikon hat die ""Lex Netflix"" keine Mehrheit gefunden: 52,2 Prozent haben es abgelehnt. Gisikon hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La commune de Gisikon a rejeté par 52,2 pour cent des voix la nouvelle loi sur le cinéma. Gisikon a refusé la modification, contrairement à son canton.","A Gisikon i cittadini hanno respinto, con il 52,2 percento dei voti, la legge sul cinema. Il comune di Gisikon respingendo la legge è andato controcorrente rispetto al suo cantone."
1056,54.6,54.6,45.4,"Greppen LU","Greppen (LU)","Greppen LU","54,6 Prozent der Stimmbürgerinnen und Stimmbürger von Greppen haben Ja gesagt zur Änderung des Filmgesetzes. Greppen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Greppen valident avec 54,6 pour cent de oui la loi sur le cinéma. Greppen a approuvé la modification, tout comme son canton.","Con il 54,6 percento di ""sì"", i cittadini del comune di Greppen hanno accolto la legge sul cinema. Il comune di Greppen approvando la legge si è espresso come il suo cantone."
1057,60.7,60.7,39.3,"Honau LU","Honau (LU)","Honau LU","Ja zur Änderung des Filmgesetzes: Honau hat die Vorlage mit 60,7 Prozent der Stimmen angenommen. Honau hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Honau disent oui à la modification de la loi sur le cinéma avec 60,7 pour cent des voix. Honau a approuvé la modification, tout comme son canton.","A Honau i cittadini hanno accolto, con il 60,7 percento dei voti, la legge sul cinema. Il comune di Honau approvando la legge si è espresso come il suo cantone."
1058,59.7,59.7,40.3,"Horw LU","Horw (LU)","Horw LU","59,7 Prozent der Stimmbürgerinnen und Stimmbürger von Horw haben Ja gesagt zur Änderung des Filmgesetzes. Horw hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Horw valident avec 59,7 pour cent de oui la loi sur le cinéma. Horw a approuvé la modification, tout comme son canton.","Con il 59,7 percento di ""sì"", i cittadini del comune di Horw hanno accolto la legge sul cinema. Il comune di Horw approvando la legge si è espresso come il suo cantone."
1059,58.3,58.3,41.7,"Kriens LU","Kriens (LU)","Kriens LU","Ja zur Änderung des Filmgesetzes: Kriens hat die Vorlage mit 58,3 Prozent der Stimmen angenommen. Kriens hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Kriens disent oui à la modification de la loi sur le cinéma avec 58,3 pour cent des voix. Kriens a approuvé la modification, tout comme son canton.","A Kriens i cittadini hanno accolto, con il 58,3 percento dei voti, la legge sul cinema. Il comune di Kriens approvando la legge si è espresso come il suo cantone."
1061,65.1,65.1,34.9,"Luzern LU","Lucerne (LU)","Lucerna LU","65,1 Prozent der Stimmbürgerinnen und Stimmbürger von Luzern haben für die Änderung des Filmgesetzes gestimmt. Luzern hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Lucerne sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 65,1 pour cent en faveur du projet du Conseil fédéral et du Parlement. Lucerne a approuvé la modification, tout comme son canton.","Nel comune di Lucerna la legge sul cinema è stata approvata con il 65,1 percento dei voti. Il comune di Lucerna approvando la legge si è espresso come il suo cantone."
1062,50.4,50.4,49.6,"Malters LU","Malters (LU)","Malters LU","Mit 50,4 Prozent Ja hat sich Malters für die Änderung des Filmgesetzes ausgesprochen. Malters hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Pour les habitants de Malters, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 50,4 pour cent en faveur de la ""Lex Netflix"". Malters a approuvé la modification, tout comme son canton.","Sì alla legge sul cinema nel comune di Malters: i cittadini hanno approvato il testo con il 50,4 percento dei voti. Il comune di Malters approvando la legge si è espresso come il suo cantone."
1063,54.6,54.6,45.4,"Meggen LU","Meggen (LU)","Meggen LU","Mit 54,6 Prozent Ja hat sich Meggen für die Änderung des Filmgesetzes ausgesprochen. Meggen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Pour les habitants de Meggen, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 54,6 pour cent en faveur de la ""Lex Netflix"". Meggen a approuvé la modification, tout comme son canton.","Sì alla legge sul cinema nel comune di Meggen: i cittadini hanno approvato il testo con il 54,6 percento dei voti. Il comune di Meggen approvando la legge si è espresso come il suo cantone."
1064,50.5,50.5,49.5,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","50,5 Prozent der Stimmbürgerinnen und Stimmbürger von Meierskappel haben Ja gesagt zur Änderung des Filmgesetzes. Meierskappel hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les citoyens de Meierskappel valident avec 50,5 pour cent de oui la loi sur le cinéma. Meierskappel a approuvé la modification, tout comme son canton.","Con il 50,5 percento di ""sì"", i cittadini del comune di Meierskappel hanno accolto la legge sul cinema. Il comune di Meierskappel approvando la legge si è espresso come il suo cantone."
1065,44.6,44.6,55.4,"Root LU","Root (LU)","Root LU","55,4 Prozent der Stimmbürgerinnen und Stimmbürger von Root haben die ""Lex Netflix"" abgelehnt. Root hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","55,4 pour cent des habitants de Root ont refusé la modification de la loi sur le cinéma. Root a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Root: i cittadini hanno bocciato il testo con il 55,4 percento dei voti. Il comune di Root respingendo la legge è andato controcorrente rispetto al suo cantone."
